f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,label
1.0,4602.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,-9.9,1.0,27.0,9.7,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,-12.5,1.0,27.0,4.9,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,-12.6,1.0,27.0,4.9,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,-10.0,1.0,27.0,4.9,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,-9.0,1.0,27.0,4.9,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,-9.9,1.0,27.0,4.9,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,-9.9,1.0,27.0,4.9,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,-9.1,1.0,27.0,4.9,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,-8.2,1.0,27.0,4.9,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,-8.5,1.0,27.0,9.7,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,-8.4,1.0,27.0,4.9,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1,-11.9,1.0,27.0,4.9,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,25.0,40.0,1109.0,18.0,1.0,478.0,35.4,-10.5,1.0,27.0,356.0,normal
1.0,4602.0,12.0,1.0,13.0,848.0,1.0,0.0,0.0,174.0,31.3,-12.4,1.0,27.0,37.0,normal
1.0,4601.0,15.0,1.0,24.0,22.0,604.0,6.0,0.0,578.0,35.4,-9.9,1.0,27.0,303.0,normal
1.0,4602.0,15.0,1.0,19.0,19.0,772.0,7.0,0.0,77.6,35.7,-9.9,1.0,27.0,339.0,normal
1.0,4601.0,15.0,1.0,24.0,26.0,695.0,7.0,0.0,581.0,35.8,-10.0,1.0,27.0,326.0,normal
1.0,4602.0,15.0,1.0,19.0,20.0,694.0,6.0,0.0,293.0,35.7,-10.0,1.0,27.0,332.0,normal
1.0,4601.0,15.0,1.0,24.0,27.0,718.0,4.0,0.0,652.0,35.5,-9.9,1.0,27.0,339.0,normal
1.0,4602.0,15.0,1.0,19.0,19.0,667.0,15.0,2.0,0.0,35.6,-10.2,1.0,27.0,330.0,normal
1.0,4601.0,15.0,1.0,24.0,33.0,872.0,11.0,1.0,566.0,35.6,-8.7,1.0,27.0,332.0,normal
1.0,4602.0,15.0,1.0,18.0,14.0,510.0,11.0,2.0,177.0,35.1,-10.2,1.0,27.0,293.0,normal
1.0,4601.0,15.0,1.0,24.0,20.0,548.0,3.0,0.0,673.0,35.4,-8.4,1.0,27.0,300.0,normal
1.0,4602.0,15.0,1.0,19.0,22.0,805.0,14.0,1.0,293.0,35.1,-10.0,1.0,27.0,339.0,normal
1.0,4601.0,15.0,1.0,24.0,26.0,695.0,5.0,0.0,741.0,35.6,-7.9,1.0,27.0,319.0,normal
1.0,4602.0,15.0,1.0,19.0,20.0,696.0,4.0,0.0,174.0,35.1,-10.2,1.0,27.0,339.0,normal
1.0,4601.0,15.0,1.0,24.0,29.0,775.0,8.0,1.0,523.0,35.3,-8.1,1.0,27.0,332.0,normal
1.0,4602.0,15.0,1.0,19.0,17.0,618.0,6.0,0.0,180.0,35.0,-10.4,1.0,27.0,338.0,normal
1.0,4601.0,15.0,1.0,24.0,21.0,585.0,8.0,1.0,458.0,35.2,-8.3,1.0,27.0,325.0,normal
1.0,4602.0,15.0,1.0,20.0,22.0,780.0,1.0,0.0,54.9,34.7,-10.3,1.0,27.0,339.0,normal
1.0,4601.0,15.0,1.0,24.0,26.0,694.0,6.0,0.0,508.0,35.7,-7.8,1.0,27.0,298.0,normal
1.0,4602.0,15.0,1.0,20.0,21.0,692.0,8.0,1.0,242.0,35.1,-10.3,1.0,27.0,339.0,normal
1.0,4601.0,15.0,1.0,24.0,30.0,801.0,2.0,0.0,182.0,35.3,-8.8,1.0,27.0,320.0,normal
1.0,4602.0,15.0,1.0,19.0,11.0,463.0,1.0,0.0,28.1,34.8,-10.3,1.0,27.0,262.0,normal
1.0,4601.0,15.0,1.0,25.0,27.0,694.0,7.0,0.0,588.0,35.5,-8.4,1.0,27.0,342.0,normal
1.0,4602.0,15.0,1.0,21.0,22.0,695.0,4.0,0.0,143.0,35.3,-10.4,1.0,27.0,339.0,normal
1.0,4601.0,15.0,1.0,24.0,32.0,857.0,7.0,0.0,3.0,35.6,-8.7,1.0,27.0,335.0,normal
1.0,4602.0,15.0,1.0,21.0,16.0,503.0,4.0,0.0,0.0,35.2,-10.5,1.0,27.0,249.0,normal
1.0,4601.0,14.0,1.0,25.0,3.5,2.0,0.0,0.0,0.0,37.0,-8.8,1.0,27.0,4.9,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,-10.0,1.0,27.0,4.9,normal
1.0,4601.0,15.0,1.0,25.0,30.0,998.0,5.0,0.0,0.0,35.0,-8.7,1.0,27.0,307.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,-9.8,1.0,27.0,4.9,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,-11.9,1.0,27.0,4.9,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,-8.7,1.0,27.0,4.9,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,-12.4,1.0,27.0,4.9,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,-10.6,1.0,27.0,9.7,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,-8.5,1.0,27.0,9.7,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,-9.0,1.0,27.0,4.9,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,-8.8,1.0,27.0,4.9,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,-8.6,1.0,27.0,4.9,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,-8.6,1.0,27.0,4.9,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,-9.9,1.0,27.0,4.9,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,-8.8,1.0,27.0,4.9,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,-8.8,1.0,27.0,4.9,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,-8.9,1.0,27.0,4.9,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1,-12.2,1.0,27.0,4.9,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,-12.9,1.0,27.0,4.9,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,-11.8,1.0,27.0,4.9,normal
1.0,4602.0,15.0,1.0,20.0,19.0,842.0,9.0,1.0,5.63,34.9,-9.8,1.0,27.0,352.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,15.0,1.0,21.0,22.0,1001.0,5.0,0.0,0.0,34.9,-9.7,1.0,27.0,322.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,14.0,1.0,21.0,17.0,777.0,7.0,0.0,11.3,34.7,-9.9,1.0,27.0,275.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,15.0,1.0,21.0,34.0,1133.0,13.0,1.0,0.0,34.7,-10.8,1.0,27.0,352.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,15.0,1.0,21.0,41.0,1325.0,18.0,1.0,348.0,34.7,-11.1,1.0,27.0,361.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,15.0,1.0,20.0,31.0,1003.0,5.0,0.0,132.0,34.5,-12.7,1.0,27.0,334.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,15.0,1.0,21.0,37.0,1186.0,16.0,1.0,258.0,34.7,-11.4,1.0,27.0,366.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,-15.1,1.0,27.0,4.9,normal
1.0,4602.0,14.0,1.0,20.0,16.0,522.0,3.0,0.0,0.0,34.6,-11.9,1.0,27.0,145.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,24.0,17.0,501.0,22.0,4.0,185.0,27.7,-26.4,1.0,26.0,198.0,normal
1.0,4602.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,21.0,42.0,1310.0,25.0,1.0,0.0,34.3,-15.0,1.0,27.0,381.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,22.0,39.0,1187.0,11.0,0.0,425.0,35.3,-10.6,1.0,27.0,337.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,21.0,32.0,1019.0,15.0,1.0,277.0,33.9,-15.4,1.0,27.0,311.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,22.0,47.0,1397.0,3.0,0.0,339.0,32.7,-18.6,1.0,27.0,375.0,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,23.0,40.0,1105.0,7.0,0.0,91.9,34.8,-9.6,1.0,27.0,332.0,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,24.0,51.0,1387.0,13.0,0.0,365.0,35.3,-12.0,1.0,27.0,389.0,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,24.0,39.0,1017.0,10.0,0.0,69.0,35.9,-12.7,1.0,27.0,352.0,normal
1.0,4602.0,13.0,1.0,17.0,3.4,3.0,0.0,0.0,0.0,35.7,-9.8,1.0,27.0,9.7,normal
1.0,4601.0,15.0,1.0,24.0,53.0,1388.0,12.0,0.0,386.0,35.9,-12.3,1.0,27.0,404.0,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,24.0,20.0,535.0,6.0,1.0,0.0,35.9,-12.8,1.0,27.0,152.0,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1,-11.8,1.0,27.0,4.9,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,-10.8,1.0,27.0,4.9,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,-10.6,1.0,27.0,4.9,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,-13.1,1.0,27.0,4.9,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,-13.3,1.0,27.0,4.9,normal
1.0,4602.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4602.0,12.0,1.0,16.0,4.6,4.0,0.0,0.0,0.0,35.7,-10.0,1.0,27.0,9.7,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,-12.9,1.0,27.0,4.9,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4601.0,14.0,1.0,22.0,5.9,4.0,0.0,0.0,0.0,36.0,-13.1,1.0,27.0,9.7,normal
1.0,4602.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,-9.6,1.0,27.0,9.7,normal
1.0,4601.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
